ID,NODE_MINUTES,NODES,EXECUTIONSTART,SHOTS,RESENTSHOTS,RESTART,SCNAME,NTHREADS,NCPU,ATTR01,ATTR02,ATTR03,ATTR04,ATTR05,ATTR06,ATTR07,ATTR08,ATTR09,ATTR10,ATTR11,ATTR12,ATTR13,ATTR14,ATTR15,ATTR16,ATTR17,ATTR18,ATTR19,ATTR20,ATTR21,ATTR22,ATTR23,ATTR24,ATTR25,ATTR26,ATTR27,ATTR28,ATTR29,ATTR20,ATTR31,ATTR32,ATTR33,ATTR34,ATTR35,ATTR36,ATTR37,ATTR38,ATTR39,ATTR30,ATTR31,ATTR32
377292650,499,8,7/27/2018 12:22,62,0,F,center_4,1,2,?,?,?,?,tamboth,18,?,0,0,2285,0,0,0,0,0,0,288,288,0,298,48.486,0,0,0,54,0,0,0,0,0,0,0,59367,154829586,25,24,584,0,0,0,0,0
377312136,658,8,7/27/2018 12:22,160,0,F,center_5,1,2,?,?,?,?,tamboth,0,?,0,0,1937,0,0,0,0,0,0,224,224,0,310,38.667,0,0,0,106,0,0,0,0,0,0,0,2156238,17638356942,219,8,1750,0,0,0,0,0
377151032,267,16,7/27/2018 12:23,64,0,F,center_11,1,2,?,?,?,?,tamboth,19,?,0,0,2302,0,0,0,0,0,0,224,192,0,330,27.48,0,0,0,54,0,0,0,0,0,0,0,2755538,26332444491,390,6,2335,0,0,0,0,0
377312137,546,8,7/27/2018 12:23,136,0,F,center_5,1,2,?,?,?,?,tamboth,0,?,0,0,1937,0,0,0,0,0,0,224,224,0,310,38.639,0,0,0,106,0,0,0,0,0,0,0,1961812,16039555366,219,8,1750,0,0,0,0,0
377151132,258,16,7/27/2018 12:26,64,0,F,center_9,1,2,?,?,?,?,tamboth,19,?,0,0,2302,0,0,0,0,0,0,224,192,0,330,27.646,0,0,0,54,0,0,0,0,0,0,0,2741929,26201447989,390,6,2335,0,0,0,0,0
377222387,259,8,7/27/2018 12:26,72,0,F,center_9,1,2,?,?,?,?,?,21,?,0,0,2396,0,0,0,0,0,0,192,160,0,314,22.135,0,0,0,102,0,0,0,0,0,0,0,556023,2753074036,98,12,1168,0,0,0,0,0
377312148,785,8,7/27/2018 12:26,162,0,F,center_4,1,2,?,?,?,?,tamboth,0,?,0,0,1937,0,0,0,0,0,0,224,224,0,310,38.646,0,0,0,106,0,0,0,0,0,0,0,2075705,16970489528,219,8,1750,0,0,0,0,0
377312138,792,8,7/27/2018 12:26,170,0,F,center_4,1,2,?,?,?,?,tamboth,0,?,0,0,1937,0,0,0,0,0,0,224,224,0,310,38.657,0,0,0,106,0,0,0,0,0,0,0,2149217,17571784949,219,8,1750,0,0,0,0,0
377151037,524,16,7/27/2018 12:27,64,0,F,center_2,1,4,?,?,?,?,tamboth,19,?,0,0,2302,0,0,0,0,0,0,224,192,0,330,27.636,0,0,0,54,0,0,0,0,0,0,0,2810269,26855356760,390,6,2335,0,0,0,0,0
377151042,649,16,7/27/2018 12:28,64,0,F,center_2,1,4,?,?,?,?,tamboth,19,?,0,0,2302,0,0,0,0,0,0,224,192,0,330,27.697,0,0,0,54,0,0,0,0,0,0,0,2956371,28251221131,390,6,2335,1611424,2919504019,12,40,451
377222386,234,8,7/27/2018 12:28,76,0,F,center_9,1,2,?,?,?,?,?,21,?,0,0,2396,0,0,0,0,0,0,192,160,0,314,22.161,0,0,0,102,0,0,0,0,0,0,0,480852,2381559365,98,12,1168,0,0,0,0,0
377222343,473,8,7/27/2018 12:29,80,0,F,center_2,1,4,?,?,?,?,?,21,?,0,0,2396,0,0,0,0,0,0,192,160,0,314,22.198,0,0,0,102,0,0,0,0,0,0,0,1093625,5415953760,98,12,1168,0,0,0,0,0
377312139,631,8,7/27/2018 12:29,153,0,F,center_5,1,2,?,?,?,?,tamboth,0,?,0,0,1937,0,0,0,0,0,0,224,224,0,310,38.651,0,0,0,106,0,0,0,0,0,0,0,2207506,18048526319,219,8,1750,0,0,0,0,0
377312147,521,8,7/27/2018 12:29,128,0,F,center_5,1,2,?,?,?,?,tamboth,0,?,0,0,1937,0,0,0,0,0,0,224,224,0,310,38.631,0,0,0,106,0,0,0,0,0,0,0,1901669,15547781611,219,8,1750,0,0,0,0,0
377151047,305,16,7/27/2018 12:30,64,0,F,center_11,1,2,?,?,?,?,tamboth,19,?,0,0,2302,0,0,0,0,0,0,224,192,0,330,27.707,0,0,0,54,0,0,0,0,0,0,0,2886946,27587648684,390,6,2335,0,0,0,0,0
377222344,510,8,7/27/2018 12:31,81,0,F,center_2,1,4,?,?,?,?,?,21,?,0,0,2396,0,0,0,0,0,0,192,160,0,314,22.28,0,0,0,102,0,0,0,0,0,0,0,1236170,6121402138,98,12,1168,0,0,0,0,0
377312140,766,8,7/27/2018 12:32,136,0,F,center_9,1,2,?,?,?,?,tamboth,0,?,0,0,1937,0,0,0,0,0,0,224,224,0,310,38.646,0,0,0,106,0,0,0,0,0,0,0,1894155,15494094520,219,8,1750,0,0,0,0,0
375777694,5125,8,7/27/2018 12:32,210,0,F,center_2,1,4,?,?,?,?,?,0,?,0,0,4657,0,0,0,0,0,0,256,256,0,396,115.972,0,0,0,84,0,0,0,0,0,0,0,1346676,6221260128,133,8,1063,0,0,0,0,0
377151057,298,16,7/27/2018 12:33,64,0,F,center_11,1,2,?,?,?,?,tamboth,19,?,0,0,2302,0,0,0,0,0,0,224,192,0,330,27.701,0,0,0,54,0,0,0,0,0,0,0,3061177,29253022253,390,6,2335,0,0,0,0,0
377151062,306,16,7/27/2018 12:33,64,0,F,center_11,1,2,?,?,?,?,tamboth,19,?,0,0,2302,0,0,0,0,0,0,224,192,0,330,27.554,0,0,0,54,0,0,0,0,0,0,0,3062381,29263759671,390,6,2335,0,0,0,0,0
377222345,295,8,7/27/2018 12:33,87,0,F,center_7,1,2,?,?,?,?,?,21,?,0,0,2396,0,0,0,0,0,0,192,160,0,314,22.262,0,0,0,102,0,0,0,0,0,0,0,1102828,5461050916,98,12,1168,0,0,0,0,0
377151067,559,16,7/27/2018 12:34,64,0,F,center_2,1,4,?,?,?,?,tamboth,19,?,0,0,2302,0,0,0,0,0,0,224,192,0,330,27.47,0,0,0,54,0,0,0,0,0,0,0,1823358,17423608578,390,6,2335,0,0,0,0,0
377151052,327,16,7/27/2018 12:34,64,0,F,center_9,1,2,?,?,?,?,tamboth,19,?,0,0,2302,0,0,0,0,0,0,224,192,0,330,27.707,0,0,0,54,0,0,0,0,0,0,0,2952738,28216861392,390,6,2335,0,0,0,0,0
377312146,556,8,7/27/2018 12:36,156,0,F,center_9,1,2,?,?,?,?,tamboth,0,?,0,0,1937,0,0,0,0,0,0,224,224,0,310,38.674,0,0,0,106,0,0,0,0,0,0,0,2090243,17098264805,219,8,1750,0,0,0,0,0
377133868,764,16,7/27/2018 12:36,64,0,F,center_2,1,4,?,?,?,?,tamboth,19,?,0,0,2193,0,0,0,0,0,0,224,192,0,333,26.438,0,0,0,51,0,0,0,0,0,0,0,2911351,27820650659,390,6,2335,0,0,0,0,0
377312141,546,8,7/27/2018 12:36,128,0,F,center_6,1,2,?,?,?,?,tamboth,0,?,0,0,1937,0,0,0,0,0,0,224,224,0,310,38.622,0,0,0,106,0,0,0,0,0,0,0,1635533,13378823127,219,8,1750,0,0,0,0,0
377151072,842,16,7/27/2018 12:38,64,0,F,center_2,1,4,?,?,?,?,tamboth,19,?,0,0,2302,0,0,0,0,0,0,224,192,0,330,27.319,0,0,0,54,0,0,0,0,0,0,0,2778607,26552561565,390,6,2335,0,0,0,0,0
377312142,604,8,7/27/2018 12:38,128,0,F,center_4,1,2,?,?,?,?,tamboth,0,?,0,0,1937,0,0,0,0,0,0,224,224,0,310,38.638,0,0,0,106,0,0,0,0,0,0,0,1867386,15267534995,219,8,1750,0,0,0,0,0
377151082,643,16,7/27/2018 12:39,64,0,F,center_2,1,4,?,?,?,?,tamboth,19,?,0,0,2302,0,0,0,0,0,0,224,192,0,330,27.646,0,0,0,54,0,0,0,0,0,0,0,2732455,26111253676,390,6,2335,1611424,2919504019,12,40,451
377151087,301,16,7/27/2018 12:40,64,0,F,center_11,1,2,?,?,?,?,tamboth,19,?,0,0,2302,0,0,0,0,0,0,224,192,0,330,27.697,0,0,0,54,0,0,0,0,0,0,0,2964030,28324235575,390,6,2335,0,0,0,0,0
377312143,575,8,7/27/2018 12:41,144,0,F,center_9,1,2,?,?,?,?,tamboth,0,?,0,0,1937,0,0,0,0,0,0,224,224,0,310,38.661,0,0,0,106,0,0,0,0,0,0,0,2123273,17410723676,219,8,1750,0,0,0,0,0
377312144,615,8,7/27/2018 12:41,128,0,F,center_4,1,2,?,?,?,?,tamboth,0,?,0,0,1937,0,0,0,0,0,0,224,224,0,310,38.652,0,0,0,106,0,0,0,0,0,0,0,1891907,15483357102,219,8,1750,0,0,0,0,0
377222346,333,8,7/27/2018 12:41,83,0,F,center_8,1,4,?,?,?,?,?,21,?,0,0,2396,0,0,0,0,0,0,192,160,0,314,22.2,0,0,0,102,0,0,0,0,0,0,0,1029033,5095978696,98,12,1168,0,0,0,0,0
377222347,451,8,7/27/2018 12:43,74,0,F,center_2,1,4,?,?,?,?,?,21,?,0,0,2396,0,0,0,0,0,0,192,160,0,314,22.188,0,0,0,102,0,0,0,0,0,0,0,774105,3833258311,98,12,1168,0,0,0,0,0
377312145,536,8,7/27/2018 12:45,128,0,F,center_6,1,2,?,?,?,?,tamboth,0,?,0,0,1937,0,0,0,0,0,0,224,224,0,310,38.646,0,0,0,106,0,0,0,0,0,0,0,1994679,16316580757,219,8,1750,0,0,0,0,0
377151092,686,16,7/27/2018 12:45,64,0,F,center_3,1,4,?,?,?,?,tamboth,19,?,0,0,2302,0,0,0,0,0,0,224,192,0,330,27.707,0,0,0,54,0,0,0,0,0,0,0,2828877,27032524161,390,6,2335,0,0,0,0,0
377292656,723,8,7/27/2018 12:45,90,0,F,center_4,1,2,?,?,?,?,tamboth,18,?,0,0,2285,0,0,0,0,0,0,288,288,0,298,48.602,0,0,0,54,0,0,0,0,0,0,0,124447,324557340,25,24,584,0,0,0,0,0
377292683,74,8,7/27/2018 12:45,1,0,F,center_4,1,2,?,?,?,?,tamboth,18,?,0,0,2285,0,0,0,0,0,0,288,288,0,298,48.162,0,0,0,54,0,0,0,0,0,0,0,38,99103,25,24,584,0,0,0,0,0
377151097,538,16,7/27/2018 12:45,64,0,F,center_2,1,4,?,?,?,?,tamboth,19,?,0,0,2302,0,0,0,0,0,0,224,192,0,330,27.714,0,0,0,54,0,0,0,0,0,0,0,2821610,26963804684,390,6,2335,1611424,2919504019,12,40,451
377279462,784,40,7/27/2018 12:46,132,0,F,center_12,1,4,?,?,?,?,tamboth,0,?,0,0,2343,0,0,0,0,0,0,224,224,0,310,35.474,0,0,0,106,0,0,0,0,0,0,0,1851756,13999445901,219,8,1750,0,0,0,0,0
377151127,250,16,7/27/2018 12:47,64,0,F,center_9,1,2,?,?,?,?,tamboth,19,?,0,0,2302,0,0,0,0,0,0,224,192,0,330,27.484,0,0,0,54,0,0,0,0,0,0,0,2768499,26455924801,390,6,2335,0,0,0,0,0
377292672,65,8,7/27/2018 12:47,8,0,F,center_9,1,2,?,?,?,?,tamboth,18,?,0,0,2285,0,0,0,0,0,0,288,288,0,298,48.467,0,0,0,54,0,0,0,0,0,0,0,2690,7016022,25,24,584,0,0,0,0,0
377292667,228,8,7/27/2018 12:47,39,0,F,center_9,1,2,?,?,?,?,tamboth,18,?,0,0,2285,0,0,0,0,0,0,288,288,0,298,48.581,0,0,0,54,0,0,0,0,0,0,0,30081,78451310,25,24,584,0,0,0,0,0
377222348,280,8,7/27/2018 12:48,75,0,F,center_8,1,4,?,?,?,?,?,21,?,0,0,2396,0,0,0,0,0,0,192,160,0,314,22.139,0,0,0,102,0,0,0,0,0,0,0,555541,2750926553,98,12,1168,0,0,0,0,0
377279419,998,40,7/27/2018 12:48,132,0,F,center_5,1,2,?,?,?,?,tamboth,0,?,0,0,2343,0,0,0,0,0,0,224,224,0,310,35.45,0,0,0,106,0,0,0,0,0,0,0,1901669,14376329281,219,8,1750,0,0,0,0,0
377292661,625,8,7/27/2018 12:49,79,0,F,center_4,1,2,?,?,?,?,tamboth,18,?,0,0,2285,0,0,0,0,0,0,288,288,0,298,48.764,0,0,0,54,0,0,0,0,0,0,0,111345,290387394,25,24,584,0,0,0,0,0
375557747,22842,8,7/27/2018 12:49,16,0,F,center_2,1,4,?,?,?,?,tamnone,42,?,0,0,4777,0,0,0,0,0,0,416,352,0,554,339.608,0,0,0,86,0,0,0,0,0,0,0,9062898,1.09878E+11,471,6,2821,0,0,0,0,0
377151102,298,16,7/27/2018 12:49,64,0,F,center_11,1,2,?,?,?,?,tamboth,19,?,0,0,2302,0,0,0,0,0,0,224,192,0,330,27.707,0,0,0,54,0,0,0,0,0,0,0,2974853,28427314790,390,6,2335,0,0,0,0,0
377222384,270,8,7/27/2018 12:50,88,0,F,center_9,1,2,?,?,?,?,?,21,?,0,0,2396,0,0,0,0,0,0,192,160,0,314,22.211,0,0,0,102,0,0,0,0,0,0,0,1267379,6276020961,98,12,1168,0,0,0,0,0
375777695,1320,8,7/27/2018 12:50,210,0,F,center_9,1,2,?,?,?,?,?,0,?,0,0,4314,0,0,0,0,0,0,160,160,0,594,70.58,0,0,0,110,0,0,0,0,0,0,0,1610124,7438883356,133,8,1063,0,0,0,0,0
377151107,301,16,7/27/2018 12:53,64,0,F,center_11,1,2,?,?,?,?,tamboth,19,?,0,0,2302,0,0,0,0,0,0,224,192,0,330,27.701,0,0,0,54,0,0,0,0,0,0,0,3070638,29343216566,390,6,2335,0,0,0,0,0
377151112,301,16,7/27/2018 12:54,64,0,F,center_11,1,2,?,?,?,?,tamboth,19,?,0,0,2302,0,0,0,0,0,0,224,192,0,330,27.554,0,0,0,54,0,0,0,0,0,0,0,3079169,29424820944,390,6,2335,0,0,0,0,0
377222382,228,8,7/27/2018 12:55,69,0,F,center_9,1,2,?,?,?,?,?,21,?,0,0,2396,0,0,0,0,0,0,192,160,0,314,22.217,0,0,0,102,0,0,0,0,0,0,0,975473,4830764466,98,12,1168,0,0,0,0,0
377151122,230,16,7/27/2018 12:55,64,0,F,center_9,1,2,?,?,?,?,tamboth,19,?,0,0,2302,0,0,0,0,0,0,224,192,0,330,27.319,0,0,0,54,0,0,0,0,0,0,0,2778287,26549340340,390,6,2335,0,0,0,0,0
377222381,258,8,7/27/2018 12:57,62,0,F,center_9,1,2,?,?,?,?,?,21,?,0,0,2396,0,0,0,0,0,0,192,160,0,314,22.176,0,0,0,102,0,0,0,0,0,0,0,344438,1706175758,98,12,1168,0,0,0,0,0
377151137,325,16,7/27/2018 12:58,64,0,F,center_4,1,2,?,?,?,?,tamboth,19,?,0,0,2302,0,0,0,0,0,0,224,192,0,330,27.706,0,0,0,54,0,0,0,0,0,0,0,2945193,28143846948,390,6,2335,0,0,0,0,0
377151142,658,16,7/27/2018 12:58,64,0,F,center_3,1,4,?,?,?,?,tamboth,19,?,0,0,2302,0,0,0,0,0,0,224,192,0,330,27.704,0,0,0,54,0,0,0,0,0,0,0,2868642,27412628766,390,6,2335,0,0,0,0,0
377222380,133,8,7/27/2018 12:58,25,0,F,center_9,1,2,?,?,?,?,?,21,?,0,0,2396,0,0,0,0,0,0,192,160,0,314,22.106,0,0,0,102,0,0,0,0,0,0,0,160519,794889814,98,12,1168,0,0,0,0,0
377222350,252,8,7/27/2018 12:58,68,0,F,center_7,1,2,?,?,?,?,?,21,?,0,0,2396,0,0,0,0,0,0,192,160,0,314,22.132,0,0,0,102,0,0,0,0,0,0,0,407755,2019708370,98,12,1168,0,0,0,0,0
377222352,659,8,7/27/2018 12:59,83,0,F,center_3,1,4,?,?,?,?,?,21,?,0,0,2396,0,0,0,0,0,0,192,160,0,314,22.131,0,0,0,102,0,0,0,0,0,0,0,390955,1935956508,98,12,1168,0,0,0,0,0
377222349,288,8,7/27/2018 12:59,78,0,F,center_8,1,4,?,?,?,?,?,21,?,0,0,2396,0,0,0,0,0,0,192,160,0,314,22.132,0,0,0,102,0,0,0,0,0,0,0,511018,2530809479,98,12,1168,0,0,0,0,0
377049062,255,8,7/27/2018 12:59,1,0,F,center_2,1,4,?,?,?,?,tamnone,0,?,20,0,1970,0,0,0,0,0,0,224,192,0,259,53.756,0,0,0,61,0,0,0,0,0,0,0,20967,231307476,417,6,2501,0,0,0,0,0
377222379,244,8,7/27/2018 12:59,76,0,F,center_9,1,2,?,?,?,?,?,21,?,0,0,2396,0,0,0,0,0,0,192,160,0,314,22.154,0,0,0,102,0,0,0,0,0,0,0,400133,1981053665,98,12,1168,0,0,0,0,0
377151117,373,16,7/27/2018 13:00,64,0,F,center_4,1,2,?,?,?,?,tamboth,19,?,0,0,2302,0,0,0,0,0,0,224,192,0,330,27.474,0,0,0,54,0,0,0,0,0,0,0,1801071,17211007696,390,6,2335,0,0,0,0,0
377151147,333,16,7/27/2018 13:00,64,0,F,center_11,1,2,?,?,?,?,tamboth,19,?,0,0,2302,0,0,0,0,0,0,224,192,0,330,27.714,0,0,0,54,0,0,0,0,0,0,0,2855650,27288074715,390,6,2335,0,0,0,0,0
377304997,382,8,7/27/2018 13:00,65,0,F,center_9,1,2,?,?,?,?,tamboth,18,?,0,0,2285,0,0,0,0,0,0,288,288,0,298,48.711,0,0,0,54,0,0,0,0,0,0,0,76925,200620900,25,24,584,0,0,0,0,0
377222351,225,8,7/27/2018 13:00,67,0,F,center_9,1,2,?,?,?,?,?,21,?,0,0,2396,0,0,0,0,0,0,192,160,0,314,22.108,0,0,0,102,0,0,0,0,0,0,0,348712,1726576852,98,12,1168,0,0,0,0,0
377222353,316,8,7/27/2018 13:01,82,0,F,center_8,1,4,?,?,?,?,?,21,?,0,0,2396,0,0,0,0,0,0,192,160,0,314,22.192,0,0,0,102,0,0,0,0,0,0,0,367173,1817844908,98,12,1168,0,0,0,0,0
377222378,374,8,7/27/2018 13:01,77,0,F,center_9,1,2,?,?,?,?,?,21,?,0,0,2396,0,0,0,0,0,0,192,160,0,314,22.173,0,0,0,102,0,0,0,0,0,0,0,495750,2454573809,98,12,1168,0,0,0,0,0
377222354,316,8,7/27/2018 13:05,84,0,F,center_8,1,4,?,?,?,?,?,21,?,0,0,2396,0,0,0,0,0,0,192,160,0,314,22.192,0,0,0,102,0,0,0,0,0,0,0,762689,3776349995,98,12,1168,0,0,0,0,0
377222355,356,8,7/27/2018 13:07,89,0,F,center_8,1,4,?,?,?,?,?,21,?,0,0,2396,0,0,0,0,0,0,192,160,0,314,22.243,0,0,0,102,0,0,0,0,0,0,0,1295809,6416681140,98,12,1168,0,0,0,0,0
377305121,901,8,7/27/2018 13:08,118,0,F,center_4,1,2,?,?,?,?,tamboth,18,?,0,0,2285,0,0,0,0,0,0,288,288,0,298,49.916,0,0,0,54,0,0,0,0,0,0,0,73602,191954419,25,24,584,0,0,0,0,0
377151281,364,16,7/27/2018 13:08,64,0,F,center_9,1,2,?,?,?,?,tamboth,19,?,0,0,2302,0,0,0,0,0,0,224,192,0,330,27.25,0,0,0,54,0,0,0,0,0,0,0,2448274,23395760603,390,6,2335,0,0,0,0,0
377151152,464,16,7/27/2018 13:10,64,0,F,center_10,1,4,?,?,?,?,tamboth,19,?,0,0,2302,0,0,0,0,0,0,224,192,0,330,27.711,0,0,0,54,0,0,0,0,0,0,0,2976169,28440199692,390,6,2335,0,0,0,0,0
377151157,532,16,7/27/2018 13:10,64,0,F,center_2,1,4,?,?,?,?,tamboth,19,?,0,0,2302,0,0,0,0,0,0,224,192,0,330,27.701,0,0,0,54,0,0,0,0,0,0,0,3076504,29399051141,390,6,2335,0,0,0,0,0
377151162,309,16,7/27/2018 13:10,64,0,F,center_11,1,2,?,?,?,?,tamboth,19,?,0,0,2302,0,0,0,0,0,0,224,192,0,330,27.558,0,0,0,54,0,0,0,0,0,0,0,3086109,29491392937,390,6,2335,0,0,0,0,0
375777696,1552,8,7/27/2018 13:10,140,0,F,center_9,1,2,?,?,?,?,?,0,?,0,0,4657,0,0,0,0,0,0,256,256,0,396,106.354,0,0,0,84,0,0,0,0,0,0,0,867072,4006130745,133,8,1063,0,0,0,0,0
377222356,404,8,7/27/2018 13:10,84,0,F,center_8,1,4,?,?,?,?,?,21,?,0,0,2396,0,0,0,0,0,0,192,160,0,314,22.242,0,0,0,102,0,0,0,0,0,0,0,1387496,6870873931,98,12,1168,0,0,0,0,0
377151167,564,16,7/27/2018 13:11,64,0,F,center_2,1,4,?,?,?,?,tamboth,19,?,0,0,2302,0,0,0,0,0,0,224,192,0,330,27.461,0,0,0,54,0,0,0,0,0,0,0,1811344,17308718202,390,6,2335,1611424,2919504019,12,40,451
377333208,180,8,7/27/2018 13:11,36,0,F,center_4,1,2,?,?,?,?,tamboth,0,?,0,0,1980,0,0,0,0,0,0,224,224,0,277,27.66,0,0,0,107,0,0,0,0,0,0,0,486661,3959959846,219,8,1750,0,0,0,0,0
377333214,182,8,7/27/2018 13:11,36,0,F,center_4,1,2,?,?,?,?,tamboth,0,?,0,0,1980,0,0,0,0,0,0,224,224,0,277,27.644,0,0,0,107,0,0,0,0,0,0,0,338470,2754147778,219,8,1750,0,0,0,0,0
370480474,1995,8,7/27/2018 13:11,68,0,F,center_4,1,2,?,?,?,?,tamnone,0,?,0,0,4231,0,0,0,0,0,0,288,288,0,594,261.445,0,0,0,174,0,0,0,0,0,0,0,2719215,35491462250,751,4,3001,0,0,0,0,0
375777697,383,8,7/27/2018 13:12,23,0,F,center_2,1,4,?,?,?,?,?,0,?,0,0,4314,0,0,0,0,0,0,160,160,0,594,59.751,0,0,0,110,0,0,0,0,0,0,0,176873,817153179,133,8,1063,0,0,0,0,0
377151172,300,16,7/27/2018 13:12,64,0,F,center_2,1,4,?,?,?,?,tamboth,19,?,0,0,2302,0,0,0,0,0,0,224,192,0,330,27.276,0,0,0,54,0,0,0,0,0,0,0,2731488,26101589999,390,6,2335,0,0,0,0,0
377151274,242,16,7/27/2018 13:13,64,0,F,center_9,1,2,?,?,?,?,tamboth,19,?,0,0,2302,0,0,0,0,0,0,224,192,0,330,27.163,0,0,0,54,0,0,0,0,0,0,0,2288475,21868899729,390,6,2335,0,0,0,0,0
377333209,195,8,7/27/2018 13:14,45,0,F,center_5,1,2,?,?,?,?,tamboth,0,?,0,0,1980,0,0,0,0,0,0,224,224,0,277,27.685,0,0,0,107,0,0,0,0,0,0,0,583053,4743791378,219,8,1750,0,0,0,0,0
377333213,186,8,7/27/2018 13:15,36,0,F,center_5,1,2,?,?,?,?,tamboth,0,?,0,0,1980,0,0,0,0,0,0,224,224,0,277,27.663,0,0,0,107,0,0,0,0,0,0,0,490614,3992172101,219,8,1750,0,0,0,0,0
377333210,279,8,7/27/2018 13:16,36,0,F,center_1,1,2,?,?,?,?,tamboth,0,?,0,0,1980,0,0,0,0,0,0,224,224,0,277,27.663,0,0,0,107,0,0,0,0,0,0,0,486586,3958886105,219,8,1750,0,0,0,0,0
377151177,383,16,7/27/2018 13:16,64,0,F,center_11,1,2,?,?,?,?,tamboth,19,?,0,0,2302,0,0,0,0,0,0,224,192,0,330,27.412,0,0,0,54,0,0,0,0,0,0,0,2703048,25829933318,390,6,2335,0,0,0,0,0
377333211,249,8,7/27/2018 13:16,44,0,F,center_5,1,2,?,?,?,?,tamboth,0,?,0,0,1980,0,0,0,0,0,0,224,224,0,277,27.667,0,0,0,107,0,0,0,0,0,0,0,500157,4069481512,219,8,1750,0,0,0,0,0
377222357,327,8,7/27/2018 13:17,85,0,F,center_8,1,4,?,?,?,?,?,21,?,0,0,2396,0,0,0,0,0,0,192,160,0,314,22.248,0,0,0,102,0,0,0,0,0,0,0,1411900,6992206757,98,12,1168,0,0,0,0,0
377222359,357,8,7/27/2018 13:17,77,0,F,center_7,1,2,?,?,?,?,?,21,?,0,0,2396,0,0,0,0,0,0,192,160,0,314,22.178,0,0,0,102,0,0,0,0,0,0,0,888531,4400193994,98,12,1168,0,0,0,0,0
377151182,641,16,7/27/2018 13:18,64,0,F,center_3,1,4,?,?,?,?,tamboth,19,?,0,0,2302,0,0,0,0,0,0,224,192,0,330,27.55,0,0,0,54,0,0,0,0,0,0,0,2765214,26424786288,390,6,2335,0,0,0,0,0
377345795,424,24,7/27/2018 13:18,128,0,F,center_12,1,4,?,?,?,?,tamboth,0,?,0,0,1972,0,0,0,0,0,0,256,256,0,253,27.163,0,0,0,35,0,0,0,0,0,0,0,3137157,39076686200,501,6,3001,0,0,0,0,0
377333212,212,8,7/27/2018 13:18,36,0,F,center_5,1,2,?,?,?,?,tamboth,0,?,0,0,1980,0,0,0,0,0,0,224,224,0,277,27.658,0,0,0,107,0,0,0,0,0,0,0,477586,3885871661,219,8,1750,0,0,0,0,0
377333215,888,8,7/27/2018 13:18,119,0,F,center_1,1,2,?,?,?,?,tamboth,0,?,0,0,1980,0,0,0,0,0,0,224,224,0,277,27.778,0,0,0,107,0,0,0,0,0,0,0,1135830,9254580781,219,8,1750,0,0,0,0,0
377151187,325,16,7/27/2018 13:19,64,0,F,center_4,1,2,?,?,?,?,tamboth,19,?,0,0,2302,0,0,0,0,0,0,224,192,0,330,27.61,0,0,0,54,0,0,0,0,0,0,0,2911008,27817429434,390,6,2335,0,0,0,0,0
377151192,492,16,7/27/2018 13:20,64,0,F,center_2,1,4,?,?,?,?,tamboth,19,?,0,0,2302,0,0,0,0,0,0,224,192,0,330,27.616,0,0,0,54,0,0,0,0,0,0,0,2943492,28127740821,390,6,2335,0,0,0,0,0
377333281,1358,8,7/27/2018 13:21,144,0,F,center_2,1,4,?,?,?,?,tamboth,0,?,0,0,1980,0,0,0,0,0,0,224,224,0,277,27.84,0,0,0,107,0,0,0,0,0,0,0,2189214,17881022595,219,8,1750,0,0,0,0,0
377151202,317,16,7/27/2018 13:21,64,0,F,center_4,1,2,?,?,?,?,tamboth,19,?,0,0,2302,0,0,0,0,0,0,224,192,0,330,27.63,0,0,0,54,0,0,0,0,0,0,0,2929151,27991375609,390,6,2335,0,0,0,0,0
377151207,303,16,7/27/2018 13:21,64,0,F,center_11,1,2,?,?,?,?,tamboth,19,?,0,0,2302,0,0,0,0,0,0,224,192,0,330,27.616,0,0,0,54,0,0,0,0,0,0,0,3052608,29170344132,390,6,2335,0,0,0,0,0
375777700,3604,8,7/27/2018 13:22,140,0,F,center_2,1,4,?,?,?,?,?,0,?,0,0,4657,0,0,0,0,0,0,256,256,0,396,106.539,0,0,0,84,0,0,0,0,0,0,0,984318,4547296624,133,8,1063,0,0,0,0,0
377151212,304,16,7/27/2018 13:23,64,0,F,center_11,1,2,?,?,?,?,tamboth,19,?,0,0,2302,0,0,0,0,0,0,224,192,0,330,27.483,0,0,0,54,0,0,0,0,0,0,0,3036167,29013577826,390,6,2335,0,0,0,0,0
377151197,582,16,7/27/2018 13:23,64,0,F,center_2,1,4,?,?,?,?,tamboth,19,?,0,0,2302,0,0,0,0,0,0,224,192,0,330,27.628,0,0,0,54,0,0,0,0,0,0,0,2847758,27212912787,390,6,2335,1611424,2919504019,12,40,451
377222360,303,8,7/27/2018 13:23,81,0,F,center_8,1,4,?,?,?,?,?,21,?,0,0,2396,0,0,0,0,0,0,192,160,0,314,22.24,0,0,0,102,0,0,0,0,0,0,0,973749,4822174531,98,12,1168,0,0,0,0,0
377222361,246,8,7/27/2018 13:24,86,0,F,center_9,1,2,?,?,?,?,?,21,?,0,0,2396,0,0,0,0,0,0,192,160,0,314,22.193,0,0,0,102,0,0,0,0,0,0,0,1208965,5987184410,98,12,1168,0,0,0,0,0
